lowerBound,upperBound,HourOfDay,BucketMinuteOfHour,DayOfWeek,combo
15,15,04,15,Saturday,"splunksearch03-exec-main"
"154.70325619266453","1779.29674380733560",04,15,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,04,15,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,04,15,Saturday,"usesplunkfwd01-exec-main"
0,0,04,15,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,04,15,Sunday,"splunkes01-ess_content_importer-main"
"311.423842826737140","366.576157173262860",04,15,Sunday,"splunkes01-stream:ip-main"
15,15,04,15,Sunday,"splunksearch01-exec-main"
15,15,04,15,Sunday,"splunksearch02-exec-main"
0,0,04,15,Sunday,"splunksearch02-stash-main"
15,15,04,15,Sunday,"splunksearch03-exec-main"
"333.7511911286892","1552.2488088713108",04,15,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,04,15,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,04,15,Sunday,"usesplunkfwd01-exec-main"
0,0,04,15,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,04,15,Thursday,"splunkes01-ess_content_importer-main"
"296.55035881496280","365.44964118503720",04,15,Thursday,"splunkes01-stream:ip-main"
15,15,04,15,Thursday,"splunksearch01-exec-main"
15,15,04,15,Thursday,"splunksearch02-exec-main"
0,0,04,15,Thursday,"splunksearch02-stash-main"
15,15,04,15,Thursday,"splunksearch03-exec-main"
"332.7654961529552","1577.2345038470448",04,15,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,04,15,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,04,15,Thursday,"usesplunkfwd01-exec-main"
0,0,04,15,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,04,15,Tuesday,"splunkes01-ess_content_importer-main"
"302.371373696759500","391.628626303240500",04,15,Tuesday,"splunkes01-stream:ip-main"
15,15,04,15,Tuesday,"splunksearch01-exec-main"
15,15,04,15,Tuesday,"splunksearch02-exec-main"
0,0,04,15,Tuesday,"splunksearch02-stash-main"
15,15,04,15,Tuesday,"splunksearch03-exec-main"
"290.74784447496270","1587.25215552503730",04,15,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,04,15,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,04,15,Tuesday,"usesplunkfwd01-exec-main"
0,0,04,15,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,04,15,Wednesday,"splunkes01-ess_content_importer-main"
"296.32094255903030","377.67905744096970",04,15,Wednesday,"splunkes01-stream:ip-main"
15,15,04,15,Wednesday,"splunksearch01-exec-main"
15,15,04,15,Wednesday,"splunksearch02-exec-main"
0,0,04,15,Wednesday,"splunksearch02-stash-main"
15,15,04,15,Wednesday,"splunksearch03-exec-main"
"906.050925274437500","985.949074725562500",04,15,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,04,15,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,04,15,Wednesday,"usesplunkfwd01-exec-main"
0,0,04,30,Friday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Friday,"splunkes01-ess_content_importer-main"
"313.566416554258750","362.433583445741250",04,30,Friday,"splunkes01-stream:ip-main"
15,15,04,30,Friday,"splunksearch01-exec-main"
15,15,04,30,Friday,"splunksearch02-exec-main"
0,0,04,30,Friday,"splunksearch02-stash-main"
15,15,04,30,Friday,"splunksearch03-exec-main"
"351.2252201180032","1590.7747798819970",04,30,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Friday,"usesplunkfwd01-exec-main"
0,0,04,30,Monday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Monday,"splunkes01-ess_content_importer-main"
"321.288475837143660","376.711524162856340",04,30,Monday,"splunkes01-stream:ip-main"
15,15,04,30,Monday,"splunksearch01-exec-main"
15,15,04,30,Monday,"splunksearch02-exec-main"
0,0,04,30,Monday,"splunksearch02-stash-main"
15,15,04,30,Monday,"splunksearch03-exec-main"
"334.06423394307650","1633.93576605692350",04,30,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Monday,"usesplunkfwd01-exec-main"
0,0,04,30,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Saturday,"splunkes01-ess_content_importer-main"
"308.519236462176600","373.480763537823400",04,30,Saturday,"splunkes01-stream:ip-main"
15,15,04,30,Saturday,"splunksearch01-exec-main"
15,15,04,30,Saturday,"splunksearch02-exec-main"
0,0,04,30,Saturday,"splunksearch02-stash-main"
15,15,04,30,Saturday,"splunksearch03-exec-main"
"151.1267976278016","1766.8732023721984",04,30,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Saturday,"usesplunkfwd01-exec-main"
0,0,04,30,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Sunday,"splunkes01-ess_content_importer-main"
"314.519309521127800","373.480690478872200",04,30,Sunday,"splunkes01-stream:ip-main"
15,15,04,30,Sunday,"splunksearch01-exec-main"
15,15,04,30,Sunday,"splunksearch02-exec-main"
0,0,04,30,Sunday,"splunksearch02-stash-main"
15,15,04,30,Sunday,"splunksearch03-exec-main"
"354.5476306366946","1577.4523693633055",04,30,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Sunday,"usesplunkfwd01-exec-main"
0,0,04,30,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Thursday,"splunkes01-ess_content_importer-main"
"315.165169700934940","370.834830299065060",04,30,Thursday,"splunkes01-stream:ip-main"
"15.3333333333332380","16.6666666666667600",04,30,Thursday,"splunksearch01-exec-main"
15,15,04,30,Thursday,"splunksearch02-exec-main"
0,0,04,30,Thursday,"splunksearch02-stash-main"
15,15,04,30,Thursday,"splunksearch03-exec-main"
"340.71879137138330","1581.28120862861670",04,30,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Thursday,"usesplunkfwd01-exec-main"
0,0,04,30,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Tuesday,"splunkes01-ess_content_importer-main"
"303.7512575601210","410.2487424398790",04,30,Tuesday,"splunkes01-stream:ip-main"
15,15,04,30,Tuesday,"splunksearch01-exec-main"
15,15,04,30,Tuesday,"splunksearch02-exec-main"
0,0,04,30,Tuesday,"splunksearch02-stash-main"
15,15,04,30,Tuesday,"splunksearch03-exec-main"
"297.973394232178","1592.026605767822",04,30,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Tuesday,"usesplunkfwd01-exec-main"
0,0,04,30,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,04,30,Wednesday,"splunkes01-ess_content_importer-main"
"301.659082876991900","384.340917123008100",04,30,Wednesday,"splunkes01-stream:ip-main"
15,15,04,30,Wednesday,"splunksearch01-exec-main"
15,15,04,30,Wednesday,"splunksearch02-exec-main"
0,0,04,30,Wednesday,"splunksearch02-stash-main"
15,15,04,30,Wednesday,"splunksearch03-exec-main"
"910.864031862115600","1007.135968137884400",04,30,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,04,30,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,04,30,Wednesday,"usesplunkfwd01-exec-main"
0,0,04,45,Friday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Friday,"splunkes01-ess_content_importer-main"
"294.814279921215000","369.185720078785000",04,45,Friday,"splunkes01-stream:ip-main"
15,15,04,45,Friday,"splunksearch01-exec-main"
15,15,04,45,Friday,"splunksearch02-exec-main"
0,0,04,45,Friday,"splunksearch02-stash-main"
15,15,04,45,Friday,"splunksearch03-exec-main"
"331.7387551089535","1566.2612448910465",04,45,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,04,45,Friday,"usesplunkfwd01-exec-main"
0,0,04,45,Monday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Monday,"splunkes01-ess_content_importer-main"
"303.309530775447100","384.690469224552900",04,45,Monday,"splunkes01-stream:ip-main"
15,15,04,45,Monday,"splunksearch01-exec-main"
15,15,04,45,Monday,"splunksearch02-exec-main"
0,0,04,45,Monday,"splunksearch02-stash-main"
15,15,04,45,Monday,"splunksearch03-exec-main"
"313.31261692486110","1606.68738307513880",04,45,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,04,45,Monday,"usesplunkfwd01-exec-main"
0,0,04,45,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Saturday,"splunkes01-ess_content_importer-main"
"308.033351872456600","367.966648127543400",04,45,Saturday,"splunkes01-stream:ip-main"
15,15,04,45,Saturday,"splunksearch01-exec-main"
15,15,04,45,Saturday,"splunksearch02-exec-main"
0,0,04,45,Saturday,"splunksearch02-stash-main"
15,15,04,45,Saturday,"splunksearch03-exec-main"
"141.44319703150506","1764.55680296849500",04,45,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,04,45,Saturday,"usesplunkfwd01-exec-main"
0,0,04,45,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Sunday,"splunkes01-ess_content_importer-main"
"310.6424402493142","347.3575597506858",04,45,Sunday,"splunkes01-stream:ip-main"
15,15,04,45,Sunday,"splunksearch01-exec-main"
15,15,04,45,Sunday,"splunksearch02-exec-main"
0,0,04,45,Sunday,"splunksearch02-stash-main"
15,15,04,45,Sunday,"splunksearch03-exec-main"
"333.1158347615758","1558.8841652384242",04,45,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Sunday,"usesplunkfwd01-detectify_findings-main"
"15.11808289631177400","16.88191710368822400",04,45,Sunday,"usesplunkfwd01-exec-main"
0,0,04,45,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Thursday,"splunkes01-ess_content_importer-main"
"303.36263001049014","352.63736998950986",04,45,Thursday,"splunkes01-stream:ip-main"
15,15,04,45,Thursday,"splunksearch01-exec-main"
15,15,04,45,Thursday,"splunksearch02-exec-main"
0,0,04,45,Thursday,"splunksearch02-stash-main"
"15.3333333333332380","16.6666666666667600",04,45,Thursday,"splunksearch03-exec-main"
"342.5585997031024","1575.4414002968977",04,45,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,04,45,Thursday,"usesplunkfwd01-exec-main"
0,0,04,45,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Tuesday,"splunkes01-ess_content_importer-main"
"302.756657329231130","387.243342670768870",04,45,Tuesday,"splunkes01-stream:ip-main"
15,15,04,45,Tuesday,"splunksearch01-exec-main"
15,15,04,45,Tuesday,"splunksearch02-exec-main"
0,0,04,45,Tuesday,"splunksearch02-stash-main"
15,15,04,45,Tuesday,"splunksearch03-exec-main"
"301.5698176378236","1606.4301823621763",04,45,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,04,45,Tuesday,"usesplunkfwd01-exec-main"
0,0,04,45,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,04,45,Wednesday,"splunkes01-ess_content_importer-main"
"289.5550099239842","378.4449900760158",04,45,Wednesday,"splunkes01-stream:ip-main"
15,15,04,45,Wednesday,"splunksearch01-exec-main"
15,15,04,45,Wednesday,"splunksearch02-exec-main"
0,0,04,45,Wednesday,"splunksearch02-stash-main"
15,15,04,45,Wednesday,"splunksearch03-exec-main"
"910.73285651356630","1011.26714348643370",04,45,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,04,45,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,04,45,Wednesday,"usesplunkfwd01-exec-main"
0,0,05,00,Friday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Friday,"splunkes01-ess_content_importer-main"
"302.218561140669350","379.781438859330650",05,00,Friday,"splunkes01-stream:ip-main"
15,15,05,00,Friday,"splunksearch01-exec-main"
15,15,05,00,Friday,"splunksearch02-exec-main"
0,0,05,00,Friday,"splunksearch02-stash-main"
15,15,05,00,Friday,"splunksearch03-exec-main"
"339.82057354085066","1574.17942645914950",05,00,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Friday,"usesplunkfwd01-exec-main"
0,0,05,00,Monday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Monday,"splunkes01-ess_content_importer-main"
"313.417412416756060","386.582587583243940",05,00,Monday,"splunkes01-stream:ip-main"
15,15,05,00,Monday,"splunksearch01-exec-main"
15,15,05,00,Monday,"splunksearch02-exec-main"
0,0,05,00,Monday,"splunksearch02-stash-main"
15,15,05,00,Monday,"splunksearch03-exec-main"
"319.0167257626692","1612.9832742373308",05,00,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Monday,"usesplunkfwd01-exec-main"
0,0,05,00,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Saturday,"splunkes01-ess_content_importer-main"
"312.315709607950740","381.684290392049260",05,00,Saturday,"splunkes01-stream:ip-main"
15,15,05,00,Saturday,"splunksearch01-exec-main"
15,15,05,00,Saturday,"splunksearch02-exec-main"
0,0,05,00,Saturday,"splunksearch02-stash-main"
15,15,05,00,Saturday,"splunksearch03-exec-main"
"155.1161700193206","1760.8838299806794",05,00,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Saturday,"usesplunkfwd01-exec-main"
0,0,05,00,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Sunday,"splunkes01-ess_content_importer-main"
"305.826739547487100","352.173260452512900",05,00,Sunday,"splunkes01-stream:ip-main"
15,15,05,00,Sunday,"splunksearch01-exec-main"
15,15,05,00,Sunday,"splunksearch02-exec-main"
0,0,05,00,Sunday,"splunksearch02-stash-main"
15,15,05,00,Sunday,"splunksearch03-exec-main"
"349.4075736539872","1570.5924263460129",05,00,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Sunday,"usesplunkfwd01-exec-main"
0,0,05,00,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Thursday,"splunkes01-ess_content_importer-main"
"310.730943706178660","383.269056293821340",05,00,Thursday,"splunkes01-stream:ip-main"
15,15,05,00,Thursday,"splunksearch01-exec-main"
15,15,05,00,Thursday,"splunksearch02-exec-main"
0,0,05,00,Thursday,"splunksearch02-stash-main"
15,15,05,00,Thursday,"splunksearch03-exec-main"
"334.45584953156790","1569.54415046843220",05,00,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Thursday,"usesplunkfwd01-exec-main"
0,0,05,00,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Tuesday,"splunkes01-ess_content_importer-main"
"320.10086302830285","397.89913697169715",05,00,Tuesday,"splunkes01-stream:ip-main"
15,15,05,00,Tuesday,"splunksearch01-exec-main"
15,15,05,00,Tuesday,"splunksearch02-exec-main"
0,0,05,00,Tuesday,"splunksearch02-stash-main"
15,15,05,00,Tuesday,"splunksearch03-exec-main"
"307.25981704347953","1608.74018295652060",05,00,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Tuesday,"usesplunkfwd01-exec-main"
0,0,05,00,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,05,00,Wednesday,"splunkes01-ess_content_importer-main"
"297.885877086207400","378.114122913792600",05,00,Wednesday,"splunkes01-stream:ip-main"
15,15,05,00,Wednesday,"splunksearch01-exec-main"
15,15,05,00,Wednesday,"splunksearch02-exec-main"
0,0,05,00,Wednesday,"splunksearch02-stash-main"
15,15,05,00,Wednesday,"splunksearch03-exec-main"
"901.00974112237180","1010.99025887762820",05,00,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,05,00,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,05,00,Wednesday,"usesplunkfwd01-exec-main"
0,0,05,15,Friday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Friday,"splunkes01-ess_content_importer-main"
"306.086711879986240","373.913288120013760",05,15,Friday,"splunkes01-stream:ip-main"
15,15,05,15,Friday,"splunksearch01-exec-main"
15,15,05,15,Friday,"splunksearch02-exec-main"
0,0,05,15,Friday,"splunksearch02-stash-main"
15,15,05,15,Friday,"splunksearch03-exec-main"
"331.2337172672972","1572.7662827327028",05,15,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Friday,"usesplunkfwd01-exec-main"
0,0,05,15,Monday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Monday,"splunkes01-ess_content_importer-main"
"309.72624371756535","376.27375628243465",05,15,Monday,"splunkes01-stream:ip-main"
15,15,05,15,Monday,"splunksearch01-exec-main"
15,15,05,15,Monday,"splunksearch02-exec-main"
0,0,05,15,Monday,"splunksearch02-stash-main"
15,15,05,15,Monday,"splunksearch03-exec-main"
"298.3385760991002","1595.6614239008998",05,15,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Monday,"usesplunkfwd01-exec-main"
0,0,05,15,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Saturday,"splunkes01-ess_content_importer-main"
"310.612983384371300","391.387016615628700",05,15,Saturday,"splunkes01-stream:ip-main"
15,15,05,15,Saturday,"splunksearch01-exec-main"
15,15,05,15,Saturday,"splunksearch02-exec-main"
0,0,05,15,Saturday,"splunksearch02-stash-main"
15,15,05,15,Saturday,"splunksearch03-exec-main"
"136.98893047618730","1743.01106952381270",05,15,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Saturday,"usesplunkfwd01-exec-main"
0,0,05,15,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Sunday,"splunkes01-ess_content_importer-main"
"300.282814549302900","359.717185450697100",05,15,Sunday,"splunkes01-stream:ip-main"
15,15,05,15,Sunday,"splunksearch01-exec-main"
15,15,05,15,Sunday,"splunksearch02-exec-main"
0,0,05,15,Sunday,"splunksearch02-stash-main"
15,15,05,15,Sunday,"splunksearch03-exec-main"
"339.59422312775290","1554.40577687224700",05,15,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Sunday,"usesplunkfwd01-exec-main"
0,0,05,15,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Thursday,"splunkes01-ess_content_importer-main"
"286.98684438250360","363.01315561749640",05,15,Thursday,"splunkes01-stream:ip-main"
15,15,05,15,Thursday,"splunksearch01-exec-main"
15,15,05,15,Thursday,"splunksearch02-exec-main"
0,0,05,15,Thursday,"splunksearch02-stash-main"
15,15,05,15,Thursday,"splunksearch03-exec-main"
"331.9028968130248","1578.0971031869753",05,15,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Thursday,"usesplunkfwd01-exec-main"
0,0,05,15,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Tuesday,"splunkes01-ess_content_importer-main"
"300.381340215376160","367.618659784623840",05,15,Tuesday,"splunkes01-stream:ip-main"
15,15,05,15,Tuesday,"splunksearch01-exec-main"
15,15,05,15,Tuesday,"splunksearch02-exec-main"
0,0,05,15,Tuesday,"splunksearch02-stash-main"
15,15,05,15,Tuesday,"splunksearch03-exec-main"
"293.4278308283206","1588.5721691716794",05,15,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Tuesday,"usesplunkfwd01-exec-main"
0,0,05,15,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,05,15,Wednesday,"splunkes01-ess_content_importer-main"
"284.31495643347773","367.68504356652227",05,15,Wednesday,"splunkes01-stream:ip-main"
15,15,05,15,Wednesday,"splunksearch01-exec-main"
15,15,05,15,Wednesday,"splunksearch02-exec-main"
0,0,05,15,Wednesday,"splunksearch02-stash-main"
15,15,05,15,Wednesday,"splunksearch03-exec-main"
"912.128778728081600","991.871221271918400",05,15,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,05,15,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,05,15,Wednesday,"usesplunkfwd01-exec-main"
0,0,05,30,Friday,"34.193.54.29:8088-httpevent-main"
0,0,05,30,Friday,"splunkes01-ess_content_importer-main"
"303.090178523938400","360.909821476061600",05,30,Friday,"splunkes01-stream:ip-main"
15,15,05,30,Friday,"splunksearch01-exec-main"
15,15,05,30,Friday,"splunksearch02-exec-main"
0,0,05,30,Friday,"splunksearch02-stash-main"
15,15,05,30,Friday,"splunksearch03-exec-main"
"351.5911995739028","1588.4088004260970",05,30,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,05,30,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,05,30,Friday,"usesplunkfwd01-exec-main"
0,0,05,30,Monday,"34.193.54.29:8088-httpevent-main"
0,0,05,30,Monday,"splunkes01-ess_content_importer-main"
"319.701116640780240","400.298883359219760",05,30,Monday,"splunkes01-stream:ip-main"
15,15,05,30,Monday,"splunksearch01-exec-main"
15,15,05,30,Monday,"splunksearch02-exec-main"
0,0,05,30,Monday,"splunksearch02-stash-main"
15,15,05,30,Monday,"splunksearch03-exec-main"
"309.8402714277454","1604.1597285722546",05,30,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,05,30,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,05,30,Monday,"usesplunkfwd01-exec-main"
